date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:00:04	22432/22432	---M--	200	added ('OK')	image/png	etag:%22611e3e00-57a0%22	https://promo-theme.com/wixo/wp-content/uploads/2021/08/move5.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/promo-theme.com/wixo/wp-content/uploads/2021/08/move5.png	(from https://mediaman.ma/video-production)
13:00:05	59686/59686	---M--	200	added ('OK')	image/png	etag:%22611e348b-e926%22	https://promo-theme.com/wixo/wp-content/uploads/2021/08/move4.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/promo-theme.com/wixo/wp-content/uploads/2021/08/move4.png	(from https://mediaman.ma/video-production)
13:00:05	18842/18842	---M--	200	added ('OK')	image/png	etag:%22611e3e01-499a%22	https://promo-theme.com/wixo/wp-content/uploads/2021/08/move6.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/promo-theme.com/wixo/wp-content/uploads/2021/08/move6.png	(from https://mediaman.ma/video-production)
13:00:06	91121/91121	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb22e-163f1%22	https://mediaman.ma/assets/media/others/bubble-7.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/others/bubble-7.png	(from https://mediaman.ma/video-production)
13:00:07	228430/228430	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb244-37c4e%22	https://mediaman.ma/assets/media/others/poses-lady.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/others/poses-lady.png	(from https://mediaman.ma/video-production)
13:00:07	74988/74988	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb1ee-124ec%22	https://mediaman.ma/assets/media/banner/window.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/banner/window.png	(from https://mediaman.ma/social-media-managemet)
13:00:09	7403/7403	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb1ec-1ceb%22	https://mediaman.ma/assets/media/banner/chat-group.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/banner/chat-group.png	(from https://mediaman.ma/social-media-managemet)
13:00:09	227605/227605	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb1ec-37915%22	https://mediaman.ma/assets/media/banner/laptop-poses.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/banner/laptop-poses.png	(from https://mediaman.ma/social-media-managemet)
13:00:10	8834/8834	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb20a-2282%22	https://mediaman.ma/assets/media/icon/icon-29.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/icon/icon-29.png	(from https://mediaman.ma/social-media-managemet)
13:00:11	282314/282314	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb232-44eca%22	https://mediaman.ma/assets/media/others/case-study-5.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/others/case-study-5.png	(from https://mediaman.ma/social-media-managemet)
13:00:11	208728/208728	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb232-32f58%22	https://mediaman.ma/assets/media/others/case-study-6.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/others/case-study-6.png	(from https://mediaman.ma/social-media-managemet)
13:00:11	6893/6893	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb20a-1aed%22	https://mediaman.ma/assets/media/icon/icon-27.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/icon/icon-27.png	(from https://mediaman.ma/social-media-managemet)
13:00:11	6235/6235	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb20c-185b%22	https://mediaman.ma/assets/media/icon/icon-31.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/icon/icon-31.png	(from https://mediaman.ma/social-media-managemet)
13:00:12	7883/7883	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb210-1ecb%22	https://mediaman.ma/assets/media/icon/icon-37.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/icon/icon-37.png	(from https://mediaman.ma/social-media-managemet)
13:00:12	6238/6238	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb210-185e%22	https://mediaman.ma/assets/media/icon/icon-38.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/icon/icon-38.png	(from https://mediaman.ma/social-media-managemet)
13:00:12	8381/8381	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb214-20bd%22	https://mediaman.ma/assets/media/icon/icon-45.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/icon/icon-45.png	(from https://mediaman.ma/social-media-managemet)
13:00:13	489/489	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb202-1e9%22	https://mediaman.ma/assets/media/icon/icon-10.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/icon/icon-10.png	(from https://mediaman.ma/social-media-managemet)
13:00:15	8789/8789	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb220-2255%22	https://mediaman.ma/assets/media/others/bubble-17.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/others/bubble-17.png	(from https://mediaman.ma/contact)
13:00:15	26074/26074	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb240-65da%22	https://mediaman.ma/assets/media/others/line-6.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/others/line-6.png	(from https://mediaman.ma/social-media-managemet)
13:00:15	4690/4690	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Jun%202023%2012:00:15%20GMT	https://mediaman.ma/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/cdn-cgi/l/email-protection.html	(from https://mediaman.ma/contact)
13:00:16	32626/32626	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb234-7f72%22	https://mediaman.ma/assets/media/others/circle-3.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/others/circle-3.png	(from https://mediaman.ma/contact)
13:00:16	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226476145d-4d7%22	https://mediaman.ma/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://mediaman.ma/contact)
13:00:16	127166/127166	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1f0be%22	https://mediaman.ma/fr/assets/media/favicon.png?v=1.0	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/faviconc619.png	(from https://mediaman.ma/fr/)
13:00:17	162703/162703	---MCZ	200	added ('OK')	text/css	etag:W/%2261e0b092-27b8f%22	https://mediaman.ma/fr/assets/css/vendor/bootstrap.min.css	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/vendor/bootstrap.min.css	(from https://mediaman.ma/fr/)
13:00:18	156597/156597	---MCZ	200	added ('OK')	text/css	etag:W/%2261e0afac-263b5%22	https://mediaman.ma/fr/assets/css/vendor/font-awesome.css	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/vendor/font-awesome.css	(from https://mediaman.ma/fr/)
13:00:18	1863/1863	---MCZ	200	added ('OK')	text/css	etag:W/%2261e0afac-747%22	https://mediaman.ma/fr/assets/css/vendor/slick.css	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/vendor/slick.css	(from https://mediaman.ma/fr/)
13:00:18	3344/3344	---MCZ	200	added ('OK')	text/css	etag:W/%2261e0afac-d10%22	https://mediaman.ma/fr/assets/css/vendor/slick-theme.css	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/vendor/slick-theme.css	(from https://mediaman.ma/fr/)
13:00:19	7512/7512	---MCZ	200	added ('OK')	text/css	etag:W/%2261d82054-1d58%22	https://mediaman.ma/fr/assets/css/vendor/sal.css	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/vendor/sal.css	(from https://mediaman.ma/fr/)
13:00:20	7301/7301	---MCZ	200	added ('OK')	text/css	etag:W/%2261e14046-1c85%22	https://mediaman.ma/fr/assets/css/vendor/magnific-popup.css	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/vendor/magnific-popup.css	(from https://mediaman.ma/fr/)
13:00:20	4908/4908	---MCZ	200	added ('OK')	text/css	etag:W/%2261d82054-132c%22	https://mediaman.ma/fr/assets/css/vendor/green-audio-player.min.css	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/vendor/green-audio-player.min.css	(from https://mediaman.ma/fr/)
13:00:20	215059/215059	---MCZ	200	added ('OK')	text/css	etag:W/%2262deb22e-34813%22	https://mediaman.ma/fr/assets/css/app.css?ver=1.2.3	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/app9632.css	(from https://mediaman.ma/fr/)
13:00:21	1168/1168	---MCZ	200	added ('OK')	text/css	etag:W/%2261d82054-490%22	https://mediaman.ma/fr/assets/avenir/stylesheet.css	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/avenir/stylesheet.css	(from https://mediaman.ma/fr/)
13:00:22	173103/173103	---MCZ	200	added ('OK')	text/css	etag:W/%226234a092-2a42f%22	https://mediaman.ma/fr/assets/css/custom.css?v=ctKscw999	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/custom8b97.css	(from https://mediaman.ma/fr/)
13:00:22	17946/17946	---MCZ	200	added ('OK')	text/css	etag:W/%2261ed8724-461a%22	https://mediaman.ma/fr/assets/css/responsive.css?v=jqdKS792	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/responsiveb4de.css	(from https://mediaman.ma/fr/)
13:00:23	4096/4096	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1000%22	https://mediaman.ma/fr/assets/logo-01.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/logo-01.png	(from https://mediaman.ma/fr/)
13:00:23	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2012:00:23%20GMT	https://mediaman.ma/fr/index-1.html	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/index-1.html	(from https://mediaman.ma/fr/)
13:00:23	40524/40524	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Jun%202023%2012:00:23%20GMT	https://mediaman.ma/fr/about	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/about.html	(from https://mediaman.ma/fr/)
13:00:23	38334/38334	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Jun%202023%2012:00:24%20GMT	https://mediaman.ma/fr/branding	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/branding.html	(from https://mediaman.ma/fr/)
13:00:24	32427/32427	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Jun%202023%2012:00:24%20GMT	https://mediaman.ma/fr/development-web	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/development-web.html	(from https://mediaman.ma/fr/)
13:00:24	33413/33413	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Jun%202023%2012:00:24%20GMT	https://mediaman.ma/fr/digital-advertising	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/digital-advertising.html	(from https://mediaman.ma/fr/)
13:00:24	56666/56666	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Jun%202023%2012:00:24%20GMT	https://mediaman.ma/fr/video-production	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/video-production.html	(from https://mediaman.ma/fr/)
13:00:25	45343/45343	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Jun%202023%2012:00:25%20GMT	https://mediaman.ma/fr/social-media-managemet	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/social-media-managemet.html	(from https://mediaman.ma/fr/)
13:00:26	21104/21104	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Jun%202023%2012:00:26%20GMT	https://mediaman.ma/fr/contact	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/contact.html	(from https://mediaman.ma/fr/)
13:00:26	220/220	---MCZ	200	added ('OK')	image/png	etag:W/%2261eae1ad-dc%22	https://mediaman.ma/ar.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/ar.png	(from https://mediaman.ma/fr/)
13:00:26	39114/39114	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Jun%202023%2012:00:26%20GMT	https://mediaman.ma/fr/services	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/services.html	(from https://mediaman.ma/fr/)
13:00:30	438110/438110	---MCZ	200	added ('OK')	image/png	etag:W/%2263fa8438-6af5e%22	https://mediaman.ma/fr/images/bag-CMF3SF8.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/images/bag-CMF3SF8.png	(from https://mediaman.ma/fr/)
13:00:30	268418/268418	---MCZ	200	added ('OK')	image/png	etag:W/%2263fa8436-41882%22	https://mediaman.ma/fr/images/chat-CMF3SF8.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/images/chat-CMF3SF8.png	(from https://mediaman.ma/fr/)
13:00:34	58261/58261	---MCZ	200	added ('OK')	image/png	etag:W/%2263fa8430-e395%22	https://mediaman.ma/fr/images/Loading-CMF3SF8.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/images/Loading-CMF3SF8.png	(from https://mediaman.ma/fr/)
13:00:34	443619/443619	---MCZ	200	added ('OK')	image/png	etag:W/%2263fa843a-6c4e3%22	https://mediaman.ma/fr/images/map-CMF3SF8-1024x685.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/images/map-CMF3SF8-1024x685.png	(from https://mediaman.ma/fr/)
13:00:34	408733/408733	---MCZ	200	added ('OK')	image/png	etag:W/%2263fa843a-63c9d%22	https://mediaman.ma/fr/images/Refill-card-NGLASK3-1024x707.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/images/Refill-card-NGLASK3-1024x707.png	(from https://mediaman.ma/fr/)
13:00:34	28033/28033	---MCZ	200	added ('OK')	image/png	etag:W/%2263fa8430-6d81%22	https://mediaman.ma/fr/images/bell-CMF3SF8.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/images/bell-CMF3SF8.png	(from https://mediaman.ma/fr/)
13:00:35	92183/92183	---MCZ	200	added ('OK')	image/png	etag:W/%2263fa8432-16817%22	https://mediaman.ma/fr/images/Done-CMF3SF8.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/images/Done-CMF3SF8.png	(from https://mediaman.ma/fr/)
13:00:37	75417/75417	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-12699%22	https://mediaman.ma/fr/assets/media/others/laptop-poses.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/laptop-poses.png	(from https://mediaman.ma/fr/)
13:00:37	100364/100364	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1880c%22	https://mediaman.ma/fr/assets/media/others/chat-group.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/chat-group.png	(from https://mediaman.ma/fr/)
13:00:37	93843/93843	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-16e93%22	https://mediaman.ma/fr/assets/media/others/bill-pay.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bill-pay.png	(from https://mediaman.ma/fr/)
13:00:37	7520/7520	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1d60%22	https://mediaman.ma/fr/assets/media/others/bubble-12.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-12.png	(from https://mediaman.ma/fr/)
13:00:38	397/397	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-18d%22	https://mediaman.ma/fr/assets/media/others/bubble-16.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-16.png	(from https://mediaman.ma/fr/)
13:00:38	1509/1509	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-5e5%22	https://mediaman.ma/fr/assets/media/others/bubble-13.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-13.png	(from https://mediaman.ma/fr/)
13:00:38	1584/1584	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-630%22	https://mediaman.ma/fr/assets/media/others/bubble-14.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-14.png	(from https://mediaman.ma/fr/)
13:00:38	416611/416611	---MCZ	200	added ('OK')	image/png	etag:W/%2263fa843a-65b63%22	https://mediaman.ma/fr/images/shield-CMF3SF8.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/images/shield-CMF3SF8.png	(from https://mediaman.ma/fr/)
13:00:38	2862/2862	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-b2e%22	https://mediaman.ma/fr/assets/media/others/bubble-15.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-15.png	(from https://mediaman.ma/fr/)
13:00:39	43613/43613	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Jun%202023%2012:00:39%20GMT	https://mediaman.ma/fr/privacy-policy	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/privacy-policy.html	(from https://mediaman.ma/fr/)
13:00:39	45703/45703	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Jun%202023%2012:00:39%20GMT	https://mediaman.ma/fr/terms-of-use	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/terms-of-use.html	(from https://mediaman.ma/fr/)
13:00:40	35456/35456	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261d82054-8a80%22	https://mediaman.ma/fr/assets/js/vendor/isotope.pkgd.min.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/vendor/isotope.pkgd.min.js	(from https://mediaman.ma/fr/)
13:00:40	89503/89503	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261d82054-15d9f%22	https://mediaman.ma/fr/assets/js/vendor/jquery-3.6.0.min.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/vendor/jquery-3.6.0.min.js	(from https://mediaman.ma/fr/)
13:00:40	5600/5600	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261d82054-15e0%22	https://mediaman.ma/fr/assets/js/vendor/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/vendor/imagesloaded.pkgd.min.js	(from https://mediaman.ma/fr/)
13:00:41	9135/9135	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261d82054-23af%22	https://mediaman.ma/fr/assets/js/vendor/waypoints.min.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/vendor/waypoints.min.js	(from https://mediaman.ma/fr/)
13:00:41	1175/1175	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261d82054-497%22	https://mediaman.ma/fr/assets/js/vendor/counterup.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/vendor/counterup.js	(from https://mediaman.ma/fr/)
13:00:42	48342/48342	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e0afb2-bcd6%22	https://mediaman.ma/fr/assets/js/vendor/slick.min.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/vendor/slick.min.js	(from https://mediaman.ma/fr/)
13:00:42	3283/3283	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261d82054-cd3%22	https://mediaman.ma/fr/assets/js/vendor/sal.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/vendor/sal.js	(from https://mediaman.ma/fr/)
13:00:42	20219/20219	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261d82054-4efb%22	https://mediaman.ma/fr/assets/js/vendor/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/vendor/jquery.magnific-popup.min.js	(from https://mediaman.ma/fr/)
13:00:42	3833/3833	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e0afb2-ef9%22	https://mediaman.ma/fr/assets/js/vendor/js.cookie.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/vendor/js.cookie.js	(from https://mediaman.ma/fr/)
13:00:43	12323/12323	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261d82054-3023%22	https://mediaman.ma/fr/assets/js/vendor/jquery.style.switcher.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/vendor/jquery.style.switcher.js	(from https://mediaman.ma/fr/)
13:00:43	5360/5360	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261d82054-14f0%22	https://mediaman.ma/fr/assets/js/vendor/jquery.countdown.min.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/vendor/jquery.countdown.min.js	(from https://mediaman.ma/fr/)
13:00:43	11008/11008	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261d82054-2b00%22	https://mediaman.ma/fr/assets/js/vendor/tilt.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/vendor/tilt.js	(from https://mediaman.ma/fr/)
13:00:43	18280/18280	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261d82054-4768%22	https://mediaman.ma/fr/assets/js/vendor/green-audio-player.min.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/vendor/green-audio-player.min.js	(from https://mediaman.ma/fr/)
13:00:44	5366/5366	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261d82054-14f6%22	https://mediaman.ma/fr/assets/js/vendor/jquery.nav.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/vendor/jquery.nav.js	(from https://mediaman.ma/fr/)
13:00:44	15199/15199	---MCZ	200	added ('OK')	application/javascript	etag:W/%22620fc966-3b5f%22	https://mediaman.ma/fr/assets/js/app.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/app.js	(from https://mediaman.ma/fr/)
13:00:44	2586/2586	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261d82054-a1a%22	https://mediaman.ma/fr/assets/js/sheets.js	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/js/sheets.js	(from https://mediaman.ma/fr/)
13:00:45	6642/6642	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb20e-19f2%22	https://mediaman.ma/assets/media/icon/icon-35.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/icon/icon-35.png	(from https://mediaman.ma/services)
13:00:45	7894/7894	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb212-1ed6%22	https://mediaman.ma/assets/media/icon/icon-40.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/icon/icon-40.png	(from https://mediaman.ma/services)
13:00:45	6908/6908	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb212-1afc%22	https://mediaman.ma/assets/media/icon/icon-41.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/icon/icon-41.png	(from https://mediaman.ma/services)
13:00:45	7559/7559	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb212-1d87%22	https://mediaman.ma/assets/media/icon/icon-42.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/icon/icon-42.png	(from https://mediaman.ma/services)
13:00:46	4637/4637	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb210-121d%22	https://mediaman.ma/assets/media/icon/icon-4.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/icon/icon-4.png	(from https://mediaman.ma/services)
13:00:47	333487/333487	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb1ea-516af%22	https://mediaman.ma/assets/media/banner/banner-thumb-4.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/banner/banner-thumb-4.png	(from https://mediaman.ma/services)
13:00:47	7987/7987	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb20c-1f33%22	https://mediaman.ma/assets/media/icon/icon-32.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/icon/icon-32.png	(from https://mediaman.ma/services)
13:00:58	1803920/1803920	---MCZ	200	added ('OK')	image/png	etag:W/%2261959662-1b8690%22	https://mediaman.ma/illusrations/coding.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/illusrations/coding.png	(from https://mediaman.ma/services)
13:01:03	348888/348888	---MCZ	200	added ('OK')	image/png	etag:W/%2261a7fa68-552d8%22	https://mediaman.ma/illusrations/pencil.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/illusrations/pencil.png	(from https://mediaman.ma/services)
13:01:03	2306264/2306264	---MCZ	200	added ('OK')	image/png	etag:W/%2261a7fa9a-2330d8%22	https://mediaman.ma/illusrations/like.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/illusrations/like.png	(from https://mediaman.ma/services)
13:01:05	8862/8862	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb21c-229e%22	https://mediaman.ma/assets/media/others/bubble-11.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/assets/media/others/bubble-11.png	(from https://mediaman.ma/privacy-policy)
13:01:10	44398/44398	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Jun%202023%2012:01:08%20GMT	https://mediaman.ma/privacy-policy.php	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/privacy-policy-2.html	(from https://mediaman.ma/terms-of-use)
13:01:11	2148401/2148401	---MCZ	200	added ('OK')	image/png	etag:W/%2261a7fad2-20c831%22	https://mediaman.ma/illusrations/megaphone.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/illusrations/megaphone.png	(from https://mediaman.ma/services)
